Status,Tag Code,State,Agency,Rearing Code,Location (Facility or Wild Stock),Year Brood,Stock,Ancestry,Species,Stage,Weight,Length,Year Released,Release Site,Date Last Released,Ad Clipped and Tagged,Total Released,Experiment Code,Region Released,Mark Code,Thermal Mark Hatch Code,Thermal Mark RBr,Mark ID,Comment (PSMFC)
TAGGED,44155,AK,SSRAA,H,NEETS BAY,1992,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.69,132,1994,NEETS BAY 101-90,6/1/94,10251,581330,,1,AD,,,,
TAGGED,44145,AK,SSRAA,H,NEETS BAY,1992,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.29,137,1994,NEETS BAY 101-90,6/1/94,2376,43069,,1,AD,,,,
TAGGED,44146,AK,SSRAA,H,NEETS BAY,1992,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.01,139,1994,NEETS BAY 101-90,6/1/94,4200,152886,,1,AD,,,,
TAGGED,44408,AK,SSRAA,H,NEETS BAY,1993,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,19.9,,1995,NEETS BAY 101-90,6/1/95,9563,501772,,1,AD,,,,
TAGGED,44405,AK,SSRAA,H,NEETS BAY,1993,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20,,1995,NEETS BAY 101-90,6/1/95,7300,356137,,1,AD,,,,
TAGGED,44406,AK,SSRAA,H,NEETS BAY,1993,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.2,,1995,NEETS BAY 101-90,6/1/95,7326,449039,,1,AD,,,,
TAGGED,44414,AK,SSRAA,H,NEETS BAY,1993,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,21,,1995,NEETS BAY 101-90,6/1/95,10749,444380,,1,AD,,,,
TAGGED,44415,AK,SSRAA,H,NEETS BAY,1993,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,21,,1995,NEETS BAY 101-90,6/1/95,10822,444381,,1,AD,,,,
TAGGED,44156,AK,SSRAA,H,NEETS BAY,1993,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,22.4,,1995,NEETS BAY 101-90,6/1/95,8532,476751,,1,AD,,,,
TAGGED,44540,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.2,123,1996,NEETS BAY 101-90,6/3/96,9900,210773,,1,AD,,,,
TAGGED,44541,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.2,123,1996,NEETS BAY 101-90,6/3/96,10224,217885,,1,AD,,,,
TAGGED,44542,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.2,123,1996,NEETS BAY 101-90,6/3/96,10168,217886,,1,AD,,,,
TAGGED,44555,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.1,170,1996,NEETS BAY 101-90,6/3/96,11216,295359,,1,AD,,,,
TAGGED,44556,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.1,170,1996,NEETS BAY 101-90,6/3/96,10400,273858,,1,AD,,,,
TAGGED,44557,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.1,170,1996,NEETS BAY 101-90,6/3/96,10729,282911,,1,AD,,,,
TAGGED,44558,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.1,170,1996,NEETS BAY 101-90,6/3/96,10662,279515,,1,AD,,,,
TAGGED,44548,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26,136,1996,NEETS BAY 101-90,6/3/96,10516,242393,,1,AD,,,,
TAGGED,44549,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26,136,1996,NEETS BAY 101-90,6/3/96,10833,248287,,1,AD,,,,
TAGGED,44550,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26,136,1996,NEETS BAY 101-90,6/3/96,10706,246076,,1,AD,,,,
TAGGED,44547,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.3,130,1996,NEETS BAY 101-90,6/3/96,10905,258823,,1,AD,,,,
TAGGED,44545,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.7,131,1996,NEETS BAY 101-90,6/3/96,10823,108713,O,1,AD,,,,REPLICATE TO 044546
TAGGED,44546,AK,SSRAA,H,NEETS BAY,1994,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.7,131,1996,NEETS BAY 101-90,6/3/96,11089,111353,O,1,AD,,,,REPLICATE TO 044545
TAGGED,44742,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,17.9,122,1997,NEETS BAY 101-90,6/1/97,9756,228701,,1,AD,,,,
TAGGED,44743,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,17.9,122,1997,NEETS BAY 101-90,6/1/97,10137,228700,,1,AD,,,,
TAGGED,44744,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,17.9,122,1997,NEETS BAY 101-90,6/1/97,10000,228701,,1,AD,,,,
TAGGED,44748,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.9,121,1997,NEETS BAY 101-90,6/1/97,11015,235752,,1,AD,,,,
TAGGED,44749,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.9,127,1997,NEETS BAY 101-90,6/1/97,10975,235752,,1,AD,,,,
TAGGED,44750,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.9,127,1997,NEETS BAY 101-90,6/1/97,10934,235752,,1,AD,,,,
TAGGED,44751,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.9,127,1997,NEETS BAY 101-90,6/1/97,10942,235753,,1,AD,,,,
TAGGED,44752,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.9,127,1997,NEETS BAY 101-90,6/1/97,11021,235753,,1,AD,,,,
TAGGED,44753,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,20.9,127,1997,NEETS BAY 101-90,6/1/97,11026,235754,,1,AD,,,,
TAGGED,44803,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23,131,1997,NEETS BAY 101-90,6/1/97,10789,481322,,1,AD,,,,
TAGGED,44802,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,24.5,128,1997,NEETS BAY 101-90,6/1/97,10880,405955,,1,AD,,,,
TAGGED,44801,AK,SSRAA,H,NEETS BAY,1995,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.5,131,1997,NEETS BAY 101-90,6/1/97,10850,405955,,1,AD,,,,
TAGGED,44952,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,22.3,139,1998,NEETS BAY 101-90,5/28/98,10250,214649,,1,AD,,,,REPLICATES:044953 044954 044955
TAGGED,44953,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,22.3,139,1998,NEETS BAY 101-90,5/28/98,10279,215480,,1,AD,,,,REPLICATES: 044952  044954  044955
TAGGED,44954,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,22.3,139,1998,NEETS BAY 101-90,5/28/98,10085,211626,,1,AD,,,,REPLICATES: 044952  044953  044955
TAGGED,44955,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,22.3,139,1998,NEETS BAY 101-90,5/28/98,10248,214649,,1,AD,,,,REPLICATED:044952  044953  044954
TAGGED,44944,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.9,153,1998,NEETS BAY 101-90,5/28/98,10438,238628,,1,AD,,,,
TAGGED,44947,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.1,152,1998,NEETS BAY 101-90,5/28/98,10456,239141,,1,AD,,,,
TAGGED,44943,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.2,155,1998,NEETS BAY 101-90,5/28/98,10139,236286,,1,AD,,,,
TAGGED,44606,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.5,151,1998,NEETS BAY 101-90,5/28/98,9036,243600,,1,AD,,,,
TAGGED,44946,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.7,153,1998,NEETS BAY 101-90,5/28/98,10461,147755,,1,AD,,,,
TAGGED,44945,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.8,156,1998,NEETS BAY 101-90,5/28/98,10373,239354,,1,AD,,,,
TAGGED,44605,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.1,152,1998,NEETS BAY 101-90,5/28/98,9397,154567,,1,AD,,,,REPLICATE TO 044623
TAGGED,44623,AK,SSRAA,H,NEETS BAY,1996,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.1,152,1998,NEETS BAY 101-90,5/28/98,3522,58035,,1,AD,,,,REPLICATE TO 044605
TAGGED,40228,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.2,135,1999,NEETS BAY 101-90,6/6/99,10492,235170,,1,AD,,,,
TAGGED,40229,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.8,133,1999,NEETS BAY 101-90,6/6/99,10362,410772,,1,AD,,,,
TAGGED,40230,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,25.6,139,1999,NEETS BAY 101-90,6/6/99,10342,234564,,1,AD,,,,
TAGGED,40218,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.47,138,1999,NEETS BAY 101-90,6/6/99,5808,149646,,1,AD,,,,
TAGGED,40219,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.4,149,1999,NEETS BAY 101-90,6/6/99,10909,258417,,1,AD,,,,
TAGGED,40221,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.58,132,1999,NEETS BAY 101-90,6/6/99,10915,296241,,1,AD,,,,
TAGGED,40232,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.2,152,1999,NEETS BAY 101-90,6/6/99,10690,247519,,1,AD,,,,
TAGGED,40217,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.4,142,1999,NEETS BAY 101-90,6/6/99,10855,252412,,1,AD,,,,
TAGGED,40220,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.7,145,1999,NEETS BAY 101-90,6/6/99,10792,215566,,1,AD,,,,
TAGGED,40216,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.31,141,1999,NEETS BAY 101-90,6/6/99,10240,201731,,1,AD,,,,
TAGGED,40231,AK,SSRAA,H,NEETS BAY,1997,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.2,158,1999,NEETS BAY 101-90,6/6/99,10630,249392,,1,AD,,,,
TAGGED,40443,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,22.2,133,2000,NEETS BAY 101-90,6/1/00,10985,202570,,1,AD,,,,
TAGGED,40442,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,25,132,2000,NEETS BAY 101-90,6/1/00,11008,206480,,1,AD,,,,FISH HAD MANY MISSING FINS (ALL) 
TAGGED,40446,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,25.3,136,2000,NEETS BAY 101-90,6/1/00,11047,202516,,1,AD,,,,
TAGGED,40447,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.5,137,2000,NEETS BAY 101-90,6/1/00,11024,163552,,1,AD,,,,
TAGGED,40449,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.8,133,2000,NEETS BAY 101-90,6/1/00,11028,189190,,1,AD,,,,
TAGGED,40448,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28,138,2000,NEETS BAY 101-90,6/1/00,10928,226832,,1,AD,,,,
TAGGED,40444,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.3,137,2000,NEETS BAY 101-90,6/1/00,10998,470328,,1,AD,,,,
TAGGED,40445,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.9,137,2000,NEETS BAY 101-90,6/1/00,10872,228096,,1,AD,,,,RCWY 1 HAD RATTY FINS
TAGGED,40120,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.4,137,2000,NEETS BAY 101-90,6/1/00,11053,239604,,1,AD,,,,FISH HAD MANY MISSING FINS (ALL)
TAGGED,40439,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,32.5,145,2000,NEETS BAY 101-90,6/1/00,10410,471537,,1,AD,,,,
TAGGED,40440,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,34.3,144,2000,NEETS BAY 101-90,6/1/00,10487,257754,,1,AD,,,,
TAGGED,40441,AK,SSRAA,H,NEETS BAY,1998,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,35,146,2000,NEETS BAY 101-90,6/1/00,10407,241631,,1,AD,,,,
TAGGED,40273,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,25.73,143,2001,NEETS BAY 101-90,6/1/01,10308,227713,,1,AD,,,,
TAGGED,40195,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.5,139,2001,NEETS BAY 101-90,5/26/01,10515,224210,,1,AD,,,,
TAGGED,40192,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.47,141,2001,NEETS BAY 101-90,6/1/01,10747,218627,,1,AD,,,,
TAGGED,40269,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.81,142,2001,NEETS BAY 101-90,6/1/01,10656,233073,,1,AD,,,,
TAGGED,40274,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.82,145,2001,NEETS BAY 101-90,6/1/01,10619,233233,,1,AD,,,,
TAGGED,40194,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.34,142,2001,NEETS BAY 101-90,6/1/01,9792,432389,,1,AD,,,,
TAGGED,40190,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.5,149,2001,NEETS BAY 101-90,5/26/01,10629,203982,,1,AD,,,,
TAGGED,40196,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.08,148,2001,NEETS BAY 101-90,6/1/01,10784,220904,,1,AD,,,,
TAGGED,40191,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,31.5,150,2001,NEETS BAY 101-90,5/26/01,10636,210453,,1,AD,,,,
TAGGED,40189,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,31.8,154,2001,NEETS BAY 101-90,5/26/01,10668,399884,,1,AD,,,,
TAGGED,40193,AK,SSRAA,H,NEETS BAY,1999,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,31.98,144,2001,NEETS BAY 101-90,6/1/01,10563,193294,,1,AD,,,,
TAGGED,40672,AK,SSRAA,H,NEETS BAY,2000,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,21.05,126,2002,NEETS BAY 101-90,6/7/02,11018,329343,,1,AD,,,,
TAGGED,40670,AK,SSRAA,H,NEETS BAY,2000,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,25.01,142,2002,NEETS BAY 101-90,6/7/02,10649,483846,,1,AD,,,,
TAGGED,40650,AK,SSRAA,H,NEETS BAY,2000,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.28,152,2002,NEETS BAY 101-90,6/7/02,10973,290571,,1,AD,,,,
TAGGED,40671,AK,SSRAA,H,NEETS BAY,2000,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.61,142,2002,NEETS BAY 101-90,6/7/02,10585,694078,,1,AD,,,,
TAGGED,40668,AK,SSRAA,H,NEETS BAY,2000,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.09,149,2002,NEETS BAY 101-90,6/7/02,10897,224075,,1,AD,,,,
TAGGED,40649,AK,SSRAA,H,NEETS BAY,2000,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.13,152,2002,NEETS BAY 101-90,6/7/02,11033,292708,,1,AD,,,,
TAGGED,40648,AK,SSRAA,H,NEETS BAY,2000,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.41,152,2002,NEETS BAY 101-90,6/7/02,11360,296534,,1,AD,,,,
TAGGED,40669,AK,SSRAA,H,NEETS BAY,2000,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.65,150,2002,NEETS BAY 101-90,6/7/02,10296,453864,,1,AD,,,,
TAGGED,40787,AK,SSRAA,H,NEETS BAY,2001,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,18.95,128,2003,NEETS BAY 101-90,6/1/03,10899,270487,,1,AD,,,,
TAGGED,40757,AK,SSRAA,H,NEETS BAY,2001,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.02,126,2003,NEETS BAY 101-90,6/1/03,9443,358454,,1,AD,,,,
TAGGED,40755,AK,SSRAA,H,NEETS BAY,2001,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.07,140,2003,NEETS BAY 101-90,6/1/03,10988,235506,,1,AD,,,,
TAGGED,40756,AK,SSRAA,H,NEETS BAY,2001,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.07,140,2003,NEETS BAY 101-90,6/1/03,11085,235507,,1,AD,,,,
TAGGED,40788,AK,SSRAA,H,NEETS BAY,2001,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.82,136,2003,NEETS BAY 101-90,6/1/03,11172,475553,,1,AD,,,,
TAGGED,40786,AK,SSRAA,H,NEETS BAY,2001,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,25.03,134,2003,NEETS BAY 101-90,6/1/03,11209,730719,,1,AD,,,,
TAGGED,40790,AK,SSRAA,H,NEETS BAY,2001,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.79,133,2003,NEETS BAY 101-90,6/1/03,10602,362312,,1,AD,,,,
TAGGED,40789,AK,SSRAA,H,NEETS BAY,2001,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,28.82,142,2003,NEETS BAY 101-90,6/1/03,10886,358507,,1,AD,,,,
TAGGED,40901,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,24.26,135,2004,NEETS BAY 101-90,5/29/04,10774,404932,,1,AD,,,,REPLICATES: 040929 & 040930
TAGGED,40929,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,24.26,135,2004,NEETS BAY 101-90,5/29/04,5271,198100,,1,AD,,,,REPLICATES: 040930 & 040901
TAGGED,40930,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,24.26,135,2004,NEETS BAY 101-90,5/29/04,5268,198020,,1,AD,,,,REPLICATES: 040929 & 040901
TAGGED,40926,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,24.51,137,2004,NEETS BAY 101-90,5/29/04,5108,144575,,1,AD,,,,REPLICATES: 040927 & 040928
TAGGED,40927,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,24.51,137,2004,NEETS BAY 101-90,5/29/04,5341,151165,,1,AD,,,,REPLICATES: 040926 & 040928
TAGGED,40928,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,24.51,137,2004,NEETS BAY 101-90,5/29/04,5390,152555,,1,AD,,,,REPLICATES: 040926 & 040927
TAGGED,40908,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,25.29,139,2004,NEETS BAY 101-90,5/29/04,10694,289233,,1,AD,,,,
TAGGED,40909,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.27,139,2004,NEETS BAY 101-90,5/29/04,10796,297426,,1,AD,,,,
TAGGED,40921,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.46,138,2004,NEETS BAY 101-90,5/29/04,4342,139685,,1,AD,,,,REPLICATES: 040922 & 040923
TAGGED,40922,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.46,138,2004,NEETS BAY 101-90,5/29/04,5262,169242,,1,AD,,,,REPLICATES: 040921 & 040923
TAGGED,40923,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.46,138,2004,NEETS BAY 101-90,5/29/04,5207,167812,,1,AD,,,,REPLICATES: 040921 & 040922
TAGGED,40910,AK,SSRAA,H,NEETS BAY,2002,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.59,140,2004,NEETS BAY 101-90,5/29/04,10961,218296,,1,AD,,,,
TAGGED,41087,AK,SSRAA,H,NEETS BAY,2003,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.83,141,2005,NEETS BAY 101-90,5/31/05,10652,275343,,1,AD,,,,
TAGGED,41083,AK,SSRAA,H,NEETS BAY,2003,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.17,144,2005,NEETS BAY 101-90,5/31/05,11175,427609,,1,AD,,,,
TAGGED,41088,AK,SSRAA,H,NEETS BAY,2003,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.28,145,2005,NEETS BAY 101-90,5/31/05,10522,273847,,1,AD,,,,
TAGGED,41085,AK,SSRAA,H,NEETS BAY,2003,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,29.88,145,2005,NEETS BAY 101-90,5/31/05,10626,277855,,1,AD,,,,
TAGGED,41069,AK,SSRAA,H,NEETS BAY,2003,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.82,145,2005,NEETS BAY 101-90,5/31/05,11302,522684,,1,AD,,,,
TAGGED,41082,AK,SSRAA,H,NEETS BAY,2003,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,32.11,150,2005,NEETS BAY 101-90,5/31/05,11127,613451,,1,AD,,,,
TAGGED,41081,AK,SSRAA,H,NEETS BAY,2003,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,32.94,150,2005,NEETS BAY 101-90,5/31/05,11079,303764,,1,AD,,,,
TAGGED,41080,AK,SSRAA,H,NEETS BAY,2003,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,34.05,150,2005,NEETS BAY 101-90,5/31/05,11086,304027,,1,AD,,,,
TAGGED,41248,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,23.86,130,2006,NEETS BAY 101-90,5/31/06,10106,420496,,1,AD,,,,
TAGGED,41230,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,25,133,2006,NEETS BAY 101-90,5/31/06,10339,415797,,1,AD,,,,
TAGGED,41250,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.26,133,2006,NEETS BAY 101-90,5/31/06,10115,493381,,1,AD,,,,
TAGGED,41251,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.54,136,2006,NEETS BAY 101-90,5/31/06,10825,203307,,1,AD,,,,
TAGGED,41253,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,26.64,135,2006,NEETS BAY 101-90,5/31/06,10778,204256,,1,AD,,,,
TAGGED,41231,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,27.55,141,2006,NEETS BAY 101-90,5/31/06,10311,433846,,1,AD,,,,
TAGGED,41252,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.2,146,2006,NEETS BAY 101-90,5/31/06,10850,207901,,1,AD,,,,
TAGGED,41229,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,30.65,144,2006,NEETS BAY 101-90,5/31/06,10039,293305,,1,AD,,,,
TAGGED,41228,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,31.63,143,2006,NEETS BAY 101-90,5/31/06,10222,278180,,1,AD,,,,
TAGGED,41249,AK,SSRAA,H,NEETS BAY,2004,WHITMAN LK,INDIAN CR 101-71,COHO,SMOLT       ,34.94,147,2006,NEETS BAY 101-90,5/31/06,8120,125187,,1,AD,,,,
